Lat,Long
30.259096242,-97.74688202
30.259096242,-97.74688202
30.259096242,-97.74688202
30.259096242,-97.74688202
30.259096242,-97.74688202
30.302484261,-97.732305655
30.302484261,-97.732305655
30.302484261,-97.732305655
30.302484261,-97.732305655
30.302484261,-97.732305655
30.403890822,-97.728141309
30.403890822,-97.728141309
30.403890822,-97.728141309
30.403890822,-97.728141309
30.403890822,-97.728141309
30.403890822,-97.728141309
30.302484261,-97.732305655
30.302484261,-97.732305655
30.302484261,-97.732305655
30.302484261,-97.732305655
30.302484261,-97.732305655
30.304067496,-97.72649585
30.304067496,-97.72649585
30.304067496,-97.72649585
30.304067496,-97.72649585
30.304067496,-97.72649585
30.304067496,-97.72649585
30.231680001,-97.800498845
30.231680001,-97.800498845
30.231680001,-97.800498845
30.231680001,-97.800498845
30.231680001,-97.800498845
30.398760864,-97.719269891
30.398760864,-97.719269891
30.398760864,-97.719269891
30.398760864,-97.719269891
30.399899238,-97.724015439
30.399899238,-97.724015439
30.399899238,-97.724015439
30.399899238,-97.724015439
30.399899238,-97.724015439
30.400220805,-97.718700664
30.400220805,-97.718700664
30.400220805,-97.718700664
30.400220805,-97.718700664
30.400220805,-97.718700664
30.259479952,-97.738471515
30.259479952,-97.738471515
30.259479952,-97.738471515
30.259479952,-97.738471515
30.348876279,-97.735385704
30.348876279,-97.735385704
30.348876279,-97.735385704
30.348876279,-97.735385704
30.178536763,-97.780170289
30.178536763,-97.780170289
30.412585941,-97.689028255
30.263663639,-97.786846814
30.263663639,-97.786846814
30.416864363,-97.746931568
30.263663639,-97.786846814
30.263663639,-97.786846814
30.263663639,-97.786846814
30.263663639,-97.786846814
30.450904093,-97.767747719
30.450904093,-97.767747719
30.416864363,-97.746931568
30.416864363,-97.746931568
30.416864363,-97.746931568
30.416864363,-97.746931568
30.44819281,-97.683007076
30.450904093,-97.767747719
30.416864363,-97.746931568
30.450904093,-97.767747719
30.44819281,-97.683007076
30.44819281,-97.683007076
30.44819281,-97.683007076
30.450904093,-97.767747719
30.450904093,-97.767747719
30.44819281,-97.683007076
30.264359865,-97.74679099
30.264359865,-97.74679099
30.264359865,-97.74679099
30.266071004,-97.745039521
30.266071004,-97.745039521
30.266071004,-97.745039521
30.173653393,-97.822060342
30.471842374,-97.803353075
30.471842374,-97.803353075
30.471842374,-97.803353075
30.471842374,-97.803353075
30.471842374,-97.803353075
30.471842374,-97.803353075
30.285088263,-97.714434916
30.285088263,-97.714434916
30.285088263,-97.714434916
30.439059616,-97.671640322
30.439059616,-97.671640322
30.439059616,-97.671640322
30.439059616,-97.671640322
30.439059616,-97.671640322
30.262173986,-97.724069145
30.262173986,-97.724069145
30.262173986,-97.724069145
30.262173986,-97.724069145
30.262173986,-97.724069145
30.310360545,-97.724297664
30.310360545,-97.724297664
30.257020982,-97.738329784
30.257020982,-97.738329784
30.257020982,-97.738329784
30.257020982,-97.738329784
30.234925978,-97.744274406
30.234925978,-97.744274406
30.234925978,-97.744274406
30.234925978,-97.744274406
30.234925978,-97.744274406
30.234925978,-97.744274406
30.261425003,-97.793415769
30.261425003,-97.793415769
30.261425003,-97.793415769
30.261425003,-97.793415769
30.269289327,-97.742321289
30.269289327,-97.742321289
30.269289327,-97.742321289
30.269289327,-97.742321289
30.269289327,-97.742321289
30.382556325,-97.685994297
30.382556325,-97.685994297
30.382556325,-97.685994297
30.382556325,-97.685994297
30.382556325,-97.685994297
30.188400586,-97.746148696
30.188400586,-97.746148696
30.188400586,-97.746148696
30.188400586,-97.746148696
30.188400586,-97.746148696
30.261253313,-97.737006965
30.261253313,-97.737006965
30.261253313,-97.737006965
30.320744471,-97.70983155
30.320744471,-97.70983155
30.261253313,-97.737006965
30.261253313,-97.737006965
30.261253313,-97.737006965
30.320744471,-97.70983155
30.320744471,-97.70983155
30.261253313,-97.737006965
30.320744471,-97.70983155
30.403214433,-97.93008561
30.403214433,-97.93008561
30.403214433,-97.93008561
30.396654493,-97.727769121
30.396654493,-97.727769121
30.396654493,-97.727769121
30.396654493,-97.727769121
30.247357947,-97.774864032
30.247357947,-97.774864032
30.247357947,-97.774864032
30.247357947,-97.774864032
30.247357947,-97.774864032
30.247357947,-97.774864032
30.270183497,-97.743168216
30.270183497,-97.743168216
30.270183497,-97.743168216
30.270183497,-97.743168216
30.39154297,-97.739309224
30.39154297,-97.739309224
30.39154297,-97.739309224
30.39154297,-97.739309224
30.267310859,-97.739289635
30.267310859,-97.739289635
30.267310859,-97.739289635
30.267310859,-97.739289635
30.261811018,-97.738919753
30.261811018,-97.738919753
30.261811018,-97.738919753
30.261811018,-97.738919753
30.425695451,-97.715942101
30.425695451,-97.715942101
30.425695451,-97.715942101
30.425695451,-97.715942101
30.425695451,-97.715942101
30.407906398,-98.10579361
30.407906398,-98.10579361
30.407906398,-98.10579361
30.407906398,-98.10579361
30.315752697,-97.960896248
30.315752697,-97.960896248
30.315752697,-97.960896248
30.315752697,-97.960896248
30.254092724,-97.865406062
30.254092724,-97.865406062
30.254092724,-97.865406062
30.254092724,-97.865406062
30.254092724,-97.865406062
30.356428334,-97.730751227
30.356428334,-97.730751227
30.356428334,-97.730751227
30.356428334,-97.730751227
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.357616337,-97.6867283
30.357616337,-97.6867283
30.357616337,-97.6867283
30.260663387,-97.757342547
30.260663387,-97.757342547
30.260663387,-97.757342547
30.260663387,-97.757342547
30.192867692,-97.777744736
30.192867692,-97.777744736
30.192867692,-97.777744736
30.375825846,-97.673217796
30.375825846,-97.673217796
30.375825846,-97.673217796
30.375825846,-97.673217796
30.375825846,-97.673217796
30.38305411,-97.724169393
30.38305411,-97.724169393
30.38305411,-97.724169393
30.23099785,-97.734068646
30.23099785,-97.734068646
30.23099785,-97.734068646
30.23099785,-97.734068646
30.23099785,-97.734068646
30.355284119,-97.703037697
30.355284119,-97.703037697
30.355284119,-97.703037697
30.441986411,-97.665946898
30.441986411,-97.665946898
30.441986411,-97.665946898
30.441986411,-97.665946898
30.329366996,-97.715728929
30.329366996,-97.715728929
30.329366996,-97.715728929
30.231317032,-97.864838805
30.231317032,-97.864838805
30.231317032,-97.864838805
30.231317032,-97.864838805
30.298033854,-97.718851397
30.298033854,-97.718851397
30.298033854,-97.718851397
30.298033854,-97.718851397
30.212042814,-97.713193909
30.212042814,-97.713193909
30.212042814,-97.713193909
30.212042814,-97.713193909
30.212042814,-97.713193909
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.434718141,-97.768612653
30.434718141,-97.768612653
30.434718141,-97.768612653
30.434718141,-97.768612653
30.273821251,-97.697960743
30.273821251,-97.697960743
30.273821251,-97.697960743
30.30467014,-97.660982867
30.30467014,-97.660982867
30.30467014,-97.660982867
30.30467014,-97.660982867
30.387995095,-97.647873357
30.387995095,-97.647873357
30.387995095,-97.647873357
30.387995095,-97.647873357
30.16808334,-97.824988821
30.16808334,-97.824988821
30.16808334,-97.824988821
30.16808334,-97.824988821
30.333296277,-97.705228185
30.333296277,-97.705228185
30.333296277,-97.705228185
30.333296277,-97.705228185
30.333296277,-97.705228185
30.373710257,-97.719261825
30.327885162,-97.749773095
30.194138659,-97.778351989
30.194138659,-97.778351989
30.194138659,-97.778351989
30.194138659,-97.778351989
30.194138659,-97.778351989
30.194138659,-97.778351989
30.397993444,-97.746612386
30.30666474,-97.709232364
30.286623102,-97.741692143
30.397993444,-97.746612386
30.30666474,-97.709232364
30.30666474,-97.709232364
30.30666474,-97.709232364
30.286623102,-97.741692143
30.286623102,-97.741692143
30.286623102,-97.741692143
30.397993444,-97.746612386
30.397993444,-97.746612386
30.397993444,-97.746612386
30.30666474,-97.709232364
30.397993444,-97.746612386
30.286623102,-97.741692143
30.282486322,-97.744517481
30.282486322,-97.744517481
30.282486322,-97.744517481
30.282486322,-97.744517481
30.282486322,-97.744517481
30.282486322,-97.744517481
30.471842374,-97.803353075
30.471842374,-97.803353075
30.445893799,-97.779092906
30.445893799,-97.779092906
30.445893799,-97.779092906
30.445893799,-97.779092906
30.16808334,-97.824988821
30.298033854,-97.718851397
30.434464943,-97.768922807
30.394764079,-97.745903889
30.434464943,-97.768922807
30.434464943,-97.768922807
30.394764079,-97.745903889
30.394764079,-97.745903889
30.298033854,-97.718851397
30.16808334,-97.824988821
30.16808334,-97.824988821
30.298033854,-97.718851397
30.434464943,-97.768922807
30.298033854,-97.718851397
30.298033854,-97.718851397
30.16808334,-97.824988821
30.434464943,-97.768922807
30.298033854,-97.718851397
30.394764079,-97.745903889
30.402342156,-97.725670816
30.402342156,-97.725670816
30.402342156,-97.725670816
30.406209213,-97.926004228
30.406209213,-97.926004228
30.229404244,-97.73032373
30.229404244,-97.73032373
30.229404244,-97.73032373
30.229404244,-97.73032373
30.229404244,-97.73032373
30.229404244,-97.73032373
30.258120259,-97.738961235
30.258120259,-97.738961235
30.258120259,-97.738961235
30.218364232,-97.689930491
30.218364232,-97.689930491
30.270127036,-97.750102648
30.270127036,-97.750102648
30.270127036,-97.750102648
30.270127036,-97.750102648
30.358095686,-97.735038867
30.358095686,-97.735038867
30.358095686,-97.735038867
30.358095686,-97.735038867
30.358095686,-97.735038867
30.358095686,-97.735038867
30.276879407,-97.742171492
30.276879407,-97.742171492
30.290283901,-97.628555353
30.290283901,-97.628555353
30.290283901,-97.628555353
30.290283901,-97.628555353
30.290283901,-97.628555353
30.290283901,-97.628555353
30.414426135,-97.632876409
30.414426135,-97.632876409
30.414426135,-97.632876409
30.414426135,-97.632876409
30.414426135,-97.632876409
30.414426135,-97.632876409
30.192539292,-97.925103144
30.192539292,-97.925103144
30.192539292,-97.925103144
30.192539292,-97.925103144
30.192539292,-97.925103144
30.192539292,-97.925103144
30.220374964,-97.6936466
30.220374964,-97.6936466
30.220374964,-97.6936466
30.220374964,-97.6936466
30.220374964,-97.6936466
30.220374964,-97.6936466
30.331456083,-97.722428295
30.331456083,-97.722428295
30.331456083,-97.722428295
30.331456083,-97.722428295
30.280385801,-97.759037441
30.280385801,-97.759037441
30.397993444,-97.746612386
30.223126613,-97.840300964
30.358095686,-97.735038867
30.454949582,-97.826251191
30.454949582,-97.826251191
30.454949582,-97.826251191
30.223126613,-97.840300964
30.454949582,-97.826251191
30.223126613,-97.840300964
30.358095686,-97.735038867
30.358095686,-97.735038867
30.223126613,-97.840300964
30.454949582,-97.826251191
30.223126613,-97.840300964
30.223126613,-97.840300964
30.454949582,-97.826251191
30.16808334,-97.824988821
30.392197466,-97.745789657
30.16808334,-97.824988821
30.16808334,-97.824988821
30.392197466,-97.745789657
30.16808334,-97.824988821
30.16808334,-97.824988821
30.392197466,-97.745789657
30.16808334,-97.824988821
30.392197466,-97.745789657
30.370217691,-97.80060255
30.370217691,-97.80060255
30.370217691,-97.80060255
30.370217691,-97.80060255
30.370217691,-97.80060255
30.370217691,-97.80060255
30.194164009,-97.84294545
30.194164009,-97.84294545
30.194164009,-97.84294545
30.41557496,-97.695622763
30.41557496,-97.695622763
30.41557496,-97.695622763
30.41557496,-97.695622763
30.41557496,-97.695622763
30.231463935,-97.720826004
30.231463935,-97.720826004
30.231463935,-97.720826004
30.231463935,-97.720826004
30.231463935,-97.720826004
30.231463935,-97.720826004
30.443917636,-97.832873355
30.443917636,-97.832873355
30.443917636,-97.832873355
30.443917636,-97.832873355
30.443917636,-97.832873355
30.443917636,-97.832873355
30.443917636,-97.832873355
30.276012891,-97.668722744
30.276012891,-97.668722744
30.276012891,-97.668722744
30.276012891,-97.668722744
30.276012891,-97.668722744
30.266263435,-97.736488438
30.266263435,-97.736488438
30.266263435,-97.736488438
30.277590365,-97.772889021
30.277590365,-97.772889021
30.266263435,-97.736488438
30.291444249,-97.726874951
30.291444249,-97.726874951
30.291444249,-97.726874951
30.291444249,-97.726874951
30.267779837,-97.742891668
30.267779837,-97.742891668
30.291444249,-97.726874951
30.28226402,-97.74394831
30.28226402,-97.74394831
30.267779837,-97.742891668
30.267779837,-97.742891668
30.291444249,-97.726874951
30.267779837,-97.742891668
30.28226402,-97.74394831
30.28226402,-97.74394831
30.201324288,-97.769554317
30.201324288,-97.769554317
30.201324288,-97.769554317
30.201324288,-97.769554317
30.201324288,-97.769554317
30.307919907,-97.741349495
30.307919907,-97.741349495
30.307919907,-97.741349495
30.307919907,-97.741349495
30.307919907,-97.741349495
30.307919907,-97.741349495
30.270450827,-97.741950254
30.270450827,-97.741950254
30.270450827,-97.741950254
30.270450827,-97.741950254
30.417727422,-97.671276201
30.417727422,-97.671276201
30.417727422,-97.671276201
30.417727422,-97.671276201
30.417727422,-97.671276201
30.29569122,-97.828295991
30.29569122,-97.828295991
30.29569122,-97.828295991
30.29569122,-97.828295991
30.29569122,-97.828295991
30.374265657,-97.727888959
30.431590544,-97.801356336
30.374265657,-97.727888959
30.431590544,-97.801356336
30.374265657,-97.727888959
30.431590544,-97.801356336
30.431590544,-97.801356336
30.431590544,-97.801356336
30.431590544,-97.801356336
30.374265657,-97.727888959
30.431590544,-97.801356336
30.240292987,-97.920166167
30.240292987,-97.920166167
30.240292987,-97.920166167
30.240292987,-97.920166167
30.240292987,-97.920166167
30.379165159,-97.712942711
30.379165159,-97.712942711
30.379165159,-97.712942711
30.408463077,-97.697976875
30.408463077,-97.697976875
30.408463077,-97.697976875
30.408463077,-97.697976875
30.408463077,-97.697976875
30.408463077,-97.697976875
30.3335855,-97.693232931
30.3335855,-97.693232931
30.3335855,-97.693232931
30.3335855,-97.693232931
30.3335855,-97.693232931
30.3335855,-97.693232931
30.152279717,-97.833282415
30.152279717,-97.833282415
30.236146245,-97.792435177
30.236146245,-97.792435177
30.279668618,-97.721992959
30.279668618,-97.721992959
30.279668618,-97.721992959
30.279668618,-97.721992959
30.261302861,-97.716634622
30.261302861,-97.716634622
30.261302861,-97.716634622
30.261302861,-97.716634622
30.261302861,-97.716634622
30.261302861,-97.716634622
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.417525773,-97.675727466
30.151939794,-97.833272044
30.151939794,-97.833272044
30.151939794,-97.833272044
30.151939794,-97.833272044
30.151939794,-97.833272044
30.190097607,-97.710206042
30.190097607,-97.710206042
30.190097607,-97.710206042
30.190097607,-97.710206042
30.190097607,-97.710206042
30.190097607,-97.710206042
30.190097607,-97.710206042
30.216307409,-97.739558117
30.216307409,-97.739558117
30.216307409,-97.739558117
30.216307409,-97.739558117
30.216307409,-97.739558117
30.216307409,-97.739558117
30.444292127,-97.749829557
30.444292127,-97.749829557
30.444292127,-97.749829557
30.444292127,-97.749829557
30.444292127,-97.749829557
30.444292127,-97.749829557
30.421699338,-97.754511278
30.421699338,-97.754511278
30.421699338,-97.754511278
30.421699338,-97.754511278
30.264866869,-97.746122666
30.264866869,-97.746122666
30.264866869,-97.746122666
30.264866869,-97.746122666
30.264866869,-97.746122666
30.259265627,-97.590477048
30.259265627,-97.590477048
30.259265627,-97.590477048
30.259265627,-97.590477048
30.259265627,-97.590477048
30.280775272,-97.759053573
30.280775272,-97.759053573
30.280775272,-97.759053573
30.250961132,-97.749229218
30.250961132,-97.749229218
30.250961132,-97.749229218
30.250961132,-97.749229218
30.250961132,-97.749229218
30.250961132,-97.749229218
30.227566354,-97.789875959
30.227566354,-97.789875959
30.227566354,-97.789875959
30.227566354,-97.789875959
30.227566354,-97.789875959
30.227566354,-97.789875959
30.227566354,-97.789875959
30.236336371,-97.72488496
30.236336371,-97.72488496
30.236336371,-97.72488496
30.420173717,-97.716628861
30.420173717,-97.716628861
30.420173717,-97.716628861
30.420173717,-97.716628861
30.420173717,-97.716628861
30.420173717,-97.716628861
30.408463077,-97.697976875
30.408463077,-97.697976875
30.408463077,-97.697976875
30.25523725,-97.719170795
30.25523725,-97.719170795
30.25523725,-97.719170795
30.25523725,-97.719170795
30.25523725,-97.719170795
30.224116423,-97.763257097
30.224116423,-97.763257097
30.224116423,-97.763257097
30.224116423,-97.763257097
30.224116423,-97.763257097
30.173653393,-97.822060342
30.173653393,-97.822060342
30.173653393,-97.822060342
30.173653393,-97.822060342
30.206884239,-97.795646999
30.206884239,-97.795646999
30.253824552,-97.715309498
30.253824552,-97.715309498
30.277715964,-97.771974109
30.277715964,-97.771974109
30.277715964,-97.771974109
30.277715964,-97.771974109
30.277715964,-97.771974109
30.277715964,-97.771974109
30.2625093,-97.762309921
30.2625093,-97.762309921
30.2625093,-97.762309921
30.2625093,-97.762309921
30.2625093,-97.762309921
30.2625093,-97.762309921
30.349394806,-97.73498471
30.349394806,-97.73498471
30.349394806,-97.73498471
30.349394806,-97.73498471
30.292741548,-97.740278594
30.231623593,-97.877870527
30.231623593,-97.877870527
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.304837221,-97.72599576
30.304837221,-97.72599576
30.304837221,-97.72599576
30.304837221,-97.72599576
30.304837221,-97.72599576
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.253016803,-97.700640951
30.253016803,-97.700640951
30.253016803,-97.700640951
30.253016803,-97.700640951
30.253016803,-97.700640951
30.384956528,-97.721951251
30.384956528,-97.721951251
30.384956528,-97.721951251
30.384956528,-97.721951251
30.369210597,-97.741560783
30.369210597,-97.741560783
30.369210597,-97.741560783
30.369210597,-97.741560783
30.288598113,-97.746668848
30.288598113,-97.746668848
30.288598113,-97.746668848
30.288598113,-97.746668848
30.287587562,-97.743629128
30.287587562,-97.743629128
30.287587562,-97.743629128
30.287587562,-97.743629128
30.282767567,-97.739578858
30.282767567,-97.739578858
30.282767567,-97.739578858
30.282767567,-97.739578858
30.290928027,-97.748389205
30.290928027,-97.748389205
30.290928027,-97.748389205
30.290928027,-97.748389205
30.424042141,-97.670105009
30.424042141,-97.670105009
30.424042141,-97.670105009
30.424042141,-97.670105009
30.424042141,-97.670105009
30.267004352,-97.74286747
30.267004352,-97.74286747
30.267004352,-97.74286747
30.292764764,-97.741566544
30.292764764,-97.741566544
30.292764764,-97.741566544
30.292764764,-97.741566544
30.419546875,-97.767765976
30.419546875,-97.767765976
30.419546875,-97.767765976
30.419546875,-97.767765976
30.419546875,-97.767765976
30.419546875,-97.767765976
30.267046986,-97.739062636
30.267046986,-97.739062636
30.267046986,-97.739062636
30.267046986,-97.739062636
30.368985902,-97.892531594
30.368985902,-97.892531594
30.368985902,-97.892531594
30.368985902,-97.892531594
30.201917389,-97.838114114
30.201917389,-97.838114114
30.201917389,-97.838114114
30.201917389,-97.838114114
30.201917389,-97.838114114
30.271303515,-97.72195586
30.271303515,-97.72195586
30.271303515,-97.72195586
30.271303515,-97.72195586
30.271303515,-97.72195586
30.271303515,-97.72195586
30.271303515,-97.72195586
30.264664067,-97.728228882
30.32525335,-97.739548898
30.322463676,-97.719928996
30.322463676,-97.719928996
30.458647254,-97.694978638
30.458647254,-97.694978638
30.458647254,-97.694978638
30.295025541,-97.742747633
30.295025541,-97.742747633
30.295025541,-97.742747633
30.295025541,-97.742747633
30.295025541,-97.742747633
30.295025541,-97.742747633
30.295025541,-97.742747633
30.351107489,-97.675930638
30.351107489,-97.675930638
30.351107489,-97.675930638
30.351107489,-97.675930638
30.246054716,-97.780952689
30.246054716,-97.780952689
30.246054716,-97.780952689
30.246054716,-97.780952689
30.246054716,-97.780952689
30.291204575,-97.74132226
30.291204575,-97.74132226
30.291204575,-97.74132226
30.291204575,-97.74132226
30.291204575,-97.74132226
30.222225528,-97.838974687
30.222225528,-97.838974687
30.434464943,-97.768922807
30.434464943,-97.768922807
30.222225528,-97.838974687
30.222225528,-97.838974687
30.222225528,-97.838974687
30.434464943,-97.768922807
30.434464943,-97.768922807
30.242267166,-97.784153728
30.242267166,-97.784153728
30.242267166,-97.784153728
30.242267166,-97.784153728
30.242267166,-97.784153728
30.30792764,-97.75031582
30.30792764,-97.75031582
30.30792764,-97.75031582
30.30792764,-97.75031582
30.30792764,-97.75031582
30.30792764,-97.75031582
30.213896835,-97.769685677
30.269843574,-97.749308725
30.269843574,-97.749308725
30.269843574,-97.749308725
30.269843574,-97.749308725
30.269843574,-97.749308725
30.324774001,-97.727044336
30.324774001,-97.727044336
30.324774001,-97.727044336
30.324774001,-97.727044336
30.324774001,-97.727044336
30.313990947,-97.663180269
30.313990947,-97.663180269
30.313990947,-97.663180269
30.313990947,-97.663180269
30.190914574,-97.771938388
30.190914574,-97.771938388
30.190914574,-97.771938388
30.190914574,-97.771938388
30.190914574,-97.771938388
30.44819281,-97.683007076
30.44819281,-97.683007076
30.44819281,-97.683007076
30.44819281,-97.683007076
30.44819281,-97.683007076
30.238640935,-97.725901273
30.238640935,-97.725901273
30.238640935,-97.725901273
30.238640935,-97.725901273
30.238640935,-97.725901273
30.412585941,-97.689028255
30.412585941,-97.689028255
30.412585941,-97.689028255
30.412585941,-97.689028255
30.412585941,-97.689028255
30.434464943,-97.768922807
30.434464943,-97.768922807
30.434464943,-97.768922807
30.434464943,-97.768922807
30.434464943,-97.768922807
30.272579091,-97.748481387
30.272579091,-97.748481387
30.371742438,-97.680569528
30.371742438,-97.680569528
30.321674363,-97.71366404
30.321674363,-97.71366404
30.321674363,-97.71366404
30.321674363,-97.71366404
30.321674363,-97.71366404
30.444976583,-97.711308776
30.444976583,-97.711308776
30.444976583,-97.711308776
30.444976583,-97.711308776
30.444976583,-97.711308776
30.231978441,-97.85625661
30.231978441,-97.85625661
30.231978441,-97.85625661
30.231978441,-97.85625661
30.496824655,-97.774892839
30.496824655,-97.774892839
30.496824655,-97.774892839
30.201288568,-97.868450056
30.201288568,-97.868450056
30.201288568,-97.868450056
30.201288568,-97.868450056
30.201288568,-97.868450056
30.499243295,-97.772125058
30.499243295,-97.772125058
30.499243295,-97.772125058
30.499243295,-97.772125058
30.499243295,-97.772125058
30.388674941,-97.710322423
30.388674941,-97.710322423
30.388674941,-97.710322423
30.388674941,-97.710322423
30.388674941,-97.710322423
30.192142907,-97.881333719
30.192142907,-97.881333719
30.192142907,-97.881333719
30.192142907,-97.881333719
30.192142907,-97.881333719
30.405807067,-97.720137559
30.388335018,-97.74355423
30.388335018,-97.74355423
30.388335018,-97.74355423
30.388335018,-97.74355423
30.222225528,-97.838974687
30.222225528,-97.838974687
30.222225528,-97.838974687
30.222225528,-97.838974687
30.344430776,-97.714448744
30.344430776,-97.714448744
30.344430776,-97.714448744
30.344430776,-97.714448744
30.412585941,-97.689028255
30.212987685,-97.778794465
30.212987685,-97.778794465
30.212987685,-97.778794465
30.212987685,-97.778794465
30.212987685,-97.778794465
30.212987685,-97.778794465
30.195702305,-97.777759716
30.195702305,-97.777759716
30.195702305,-97.777759716
30.195702305,-97.777759716
30.195702305,-97.777759716
30.356589654,-97.715330239
30.356589654,-97.715330239
30.356589654,-97.715330239
30.356589654,-97.715330239
30.356589654,-97.715330239
30.267034311,-97.74294813
30.267034311,-97.74294813
30.267034311,-97.74294813
30.267034311,-97.74294813
30.236154311,-97.763364259
30.236154311,-97.763364259
30.236154311,-97.763364259
30.236154311,-97.763364259
30.236154311,-97.763364259
30.236154311,-97.763364259
30.236154311,-97.763364259
30.246380339,-97.61867927
30.246380339,-97.61867927
30.246380339,-97.61867927
30.246380339,-97.61867927
30.246380339,-97.61867927
30.246380339,-97.61867927
30.188400586,-97.746148696
30.246380339,-97.61867927
30.246380339,-97.61867927
30.188400586,-97.746148696
30.188400586,-97.746148696
30.246380339,-97.61867927
30.246380339,-97.61867927
30.246380339,-97.61867927
30.246380339,-97.61867927
30.294465532,-97.740778383
30.294465532,-97.740778383
30.294465532,-97.740778383
30.294465532,-97.740778383
30.294465532,-97.740778383
30.28770279,-97.742132314
30.28770279,-97.742132314
30.28770279,-97.742132314
30.28770279,-97.742132314
30.275293867,-97.713142056
30.275293867,-97.713142056
30.275293867,-97.713142056
30.275293867,-97.713142056
30.253856816,-97.715221925
30.253856816,-97.715221925
30.253856816,-97.715221925
30.253856816,-97.715221925
30.253856816,-97.715221925
30.354145664,-97.754862724
30.354145664,-97.754862724
30.354145664,-97.754862724
30.354145664,-97.754862724
30.354145664,-97.754862724
30.485916003,-97.567121448
30.431590544,-97.801356336
30.431590544,-97.801356336
30.431590544,-97.801356336
30.431590544,-97.801356336
30.178052805,-97.833669582
30.178052805,-97.833669582
30.178052805,-97.833669582
30.178052805,-97.833669582
30.178052805,-97.833669582
30.178052805,-97.833669582
30.304696642,-97.743447068
30.304696642,-97.743447068
30.426005415,-97.716544744
30.304696642,-97.743447068
30.304696642,-97.743447068
30.304696642,-97.743447068
30.426005415,-97.716544744
30.426005415,-97.716544744
30.426005415,-97.716544744
30.304696642,-97.743447068
30.426005415,-97.716544744
30.347894535,-97.73593419
30.347894535,-97.73593419
30.347894535,-97.73593419
30.347894535,-97.73593419
30.310738056,-97.715429336
30.310738056,-97.715429336
30.310738056,-97.715429336
30.310738056,-97.715429336
30.310738056,-97.715429336
30.401718771,-97.726304571
30.401718771,-97.726304571
30.401718771,-97.726304571
30.308413903,-97.671113729
30.378465724,-97.688294251
30.378465724,-97.688294251
30.378465724,-97.688294251
30.378465724,-97.688294251
30.378465724,-97.688294251
30.267163367,-97.735928429
30.267163367,-97.735928429
30.267163367,-97.735928429
30.267163367,-97.735928429
30.335265527,-97.758896862
30.335265527,-97.758896862
30.335265527,-97.758896862
30.335265527,-97.758896862
30.388931269,-97.651275993
30.388931269,-97.651275993
30.388931269,-97.651275993
30.388931269,-97.651275993
30.388931269,-97.651275993
30.200813828,-97.76895974
30.430235441,-97.762382515
30.200813828,-97.76895974
30.200813828,-97.76895974
30.200813828,-97.76895974
30.430235441,-97.762382515
30.200813828,-97.76895974
30.430235441,-97.762382515
30.200813828,-97.76895974
30.430235441,-97.762382515
30.430235441,-97.762382515
30.390047309,-97.673412531
30.390047309,-97.673412531
30.390047309,-97.673412531
30.390047309,-97.673412531
30.390047309,-97.673412531
30.390047309,-97.673412531
30.447846917,-97.662266509
30.447846917,-97.662266509
30.447846917,-97.662266509
30.447846917,-97.662266509
30.447846917,-97.662266509
30.447846917,-97.662266509
30.447846917,-97.662266509
30.269520935,-97.749690131
30.269520935,-97.749690131
30.269520935,-97.749690131
30.269520935,-97.749690131
30.341386448,-97.737693725
30.341386448,-97.737693725
30.341386448,-97.737693725
30.341386448,-97.737693725
30.273228978,-97.697770617
30.273228978,-97.697770617
30.273228978,-97.697770617
30.273228978,-97.697770617
30.212115408,-97.730248832
30.212115408,-97.730248832
30.212115408,-97.730248832
30.277082209,-97.751339046
30.212115408,-97.730248832
30.277082209,-97.751339046
30.277082209,-97.751339046
30.277082209,-97.751339046
30.212115408,-97.730248832
30.277082209,-97.751339046
30.212115408,-97.730248832
30.212115408,-97.730248832
30.277082209,-97.751339046
30.382556325,-97.685994297
30.382556325,-97.685994297
30.382556325,-97.685994297
30.407906398,-98.10579361
30.407906398,-98.10579361
30.407906398,-98.10579361
30.407906398,-98.10579361
30.407906398,-98.10579361
30.167792225,-97.613117663
30.167792225,-97.613117663
30.167792225,-97.613117663
30.167792225,-97.613117663
30.167792225,-97.613117663
30.351995506,-97.722271585
30.351995506,-97.722271585
30.351995506,-97.722271585
30.351995506,-97.722271585
